# BEAST v1.7.1, r4860
# Generated Thu Apr 26 10:03:19 BST 2012 [seed=1335430999204]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
91000	-62165.46247297106	-4255.679922540858	-57909.78255043021	228.06782759212146	168.6804967181823	1.0	-57909.78255043021	-4250.551916167247
92000	-62040.06987412248	-4246.99421902728	-57793.0756550952	189.72652783736794	153.3056184662985	1.0	-57793.0756550952	-4241.961785591935
93000	-61989.92909349894	-4245.93753077144	-57743.9915627275	146.89317994647703	168.71025905952183	1.0	-57743.9915627275	-4240.809347971292
94000	-61939.61449274355	-4249.763410832852	-57689.8510819107	170.68736191350013	152.15542492033842	1.0	-57689.8510819107	-4244.738508302065
95000	-61882.93379076597	-4251.145256292455	-57631.78853447352	495.63302777945285	162.50660724745458	1.0	-57631.78853447352	-4246.054537631528
96000	-61794.75281582294	-4238.067566229102	-57556.68524959384	273.65027811796773	157.77251438053975	1.0	-57556.68524959384	-4233.0064120159595
97000	-61728.13482032393	-4246.178105132229	-57481.9567151917	134.32566998881873	168.53305679623293	1.0	-57481.9567151917	-4241.05097321891
98000	-61643.198482018866	-4223.9908716152795	-57419.20761040359	133.45322044540325	159.59210767567765	1.0	-57419.20761040359	-4218.91825038214
99000	-61488.509078602554	-4219.275001718033	-57269.23407688452	174.41643362807463	172.13930365461613	1.0	-57269.23407688452	-4214.126697664047
100000	-61454.91032718845	-4231.2642544946	-57223.64607269385	190.10213306175208	151.76642549885935	1.0	-57223.64607269385	-4226.241911829999
101000	-61415.31734637261	-4227.358689897965	-57187.95865647465	57.95715350711041	155.77013819715057	1.0	-57187.95865647465	-4222.310308450439
102000	-61315.081388145154	-4233.720286265197	-57081.36110187996	87.02753897999487	149.03627990295413	1.0	-57081.36110187996	-4228.716096499608
103000	-61207.73967243481	-4223.79806623261	-56983.9416062022	35.21188303191627	148.66843834577503	1.0	-56983.9416062022	-4218.7963476522045
104000	-61149.71419749344	-4215.065265739104	-56934.64893175434	104.74951280528504	158.82681147063983	1.0	-56934.64893175434	-4209.997451366566
105000	-61028.47690482512	-4213.5927243251335	-56814.88418049998	142.5865532401035	149.80496893471965	1.0	-56814.88418049998	-4208.583390084142
106000	-60943.06404975757	-4223.736147203664	-56719.32790255391	291.7366249302964	161.077936868903	1.0	-56719.32790255391	-4218.654258875877
107000	-60859.98228111023	-4212.010456366858	-56647.97182474337	153.56901665222554	167.09091911156744	1.0	-56647.97182474337	-4206.8919182767695
108000	-60794.878189777635	-4223.2460327965055	-56571.63215698113	23.482929528847354	163.5014924251968	1.0	-56571.63215698113	-4218.149210678227
109000	-60713.73404559242	-4214.893548062462	-56498.840497529956	187.72068145023405	148.73866329244657	1.0	-56498.840497529956	-4209.891357234101
110000	-60657.641045509474	-4221.158654053968	-56436.4823914555	129.46665588105893	144.85787352981694	1.0	-56436.4823914555	-4216.1829009747935
111000	-60543.90276711846	-4214.939132142496	-56328.96363497596	435.52364078935375	153.48115385231947	1.0	-56328.96363497596	-4209.905554359213
112000	-60430.45592711744	-4203.7193118138575	-56226.73661530358	901.0241387006732	154.72695809682682	1.0	-56226.73661530358	-4198.677649810977
113000	-60354.26389662291	-4177.6271911460535	-56176.63670547686	151.6471706581944	156.97724832172162	1.0	-56176.63670547686	-4172.571090266355
114000	-60304.06014542459	-4191.435573822723	-56112.62457160187	162.90152591252755	152.64269512072556	1.0	-56112.62457160187	-4186.407473958466
115000	-60256.976171881935	-4194.200028142086	-56062.77614373985	415.7679150067998	157.03724884406628	1.0	-56062.77614373985	-4189.143545111094
116000	-60188.1314425747	-4189.823739265555	-55998.30770330914	216.05867714153942	150.10589094644308	1.0	-55998.30770330914	-4184.812398280874
117000	-60121.42192066746	-4193.577697647733	-55927.844223019725	162.6301865805205	158.53760734068695	1.0	-55927.844223019725	-4188.511705812271
118000	-60012.40439308429	-4177.650325033634	-55834.75406805066	166.85799441352722	149.3259026529022	1.0	-55834.75406805066	-4172.644193850146
119000	-59941.69357357295	-4186.753825279818	-55754.93974829313	199.65187182375584	154.53087431031693	1.0	-55754.93974829313	-4181.713431369721
120000	-59857.5210189561	-4176.9473073754925	-55680.573711580604	178.711222412673	149.1799977304644	1.0	-55680.573711580604	-4171.942153760179
121000	-59751.340924090204	-4180.651856472044	-55570.68906761816	190.02304935019893	152.13240119418805	1.0	-55570.68906761816	-4175.627105269862
122000	-59673.04563582707	-4165.117373265369	-55507.9282625617	193.70863093357116	148.28839811280713	1.0	-55507.9282625617	-4160.1182142518355
123000	-59597.968948000875	-4185.555947773872	-55412.413000227	291.29821878208867	142.3023415935664	1.0	-55412.413000227	-4180.597993813581
124000	-59497.06781369325	-4165.518971380204	-55331.548842313045	181.97397448789727	143.1140808509627	1.0	-55331.548842313045	-4160.555329299803
125000	-59429.62047264999	-4188.388260639412	-55241.23221201058	411.57307840552056	161.75677482612232	1.0	-55241.23221201058	-4183.302166822357
126000	-59341.6895975609	-4182.939074849252	-55158.75052271165	201.01537604716006	145.32365262093265	1.0	-55158.75052271165	-4177.960111507196
127000	-59306.97122204027	-4179.419819405406	-55127.55140263487	197.47561460181032	146.40604697106605	1.0	-55127.55140263487	-4174.433435500285
128000	-59229.503026296195	-4164.944609858899	-55064.5584164373	275.2277227441853	137.57964863672527	1.0	-55064.5584164373	-4160.020406846687
129000	-59151.096539431586	-4148.5209519226155	-55002.575587508974	94.0011344415468	146.21748618392868	1.0	-55002.575587508974	-4143.53585677791
130000	-59132.5236433328	-4175.208030492954	-54957.31561283985	354.3201856363553	148.54948286742538	1.0	-54957.31561283985	-4170.2071123722535
131000	-59073.59550128682	-4170.016757038419	-54903.5787442484	238.71937264599654	155.9330432346489	1.0	-54903.5787442484	-4164.967330333341
132000	-59003.02907285235	-4154.28803499476	-54848.74103785759	199.110078488425	144.2701236286585	1.0	-54848.74103785759	-4149.316347593877
133000	-58940.18115041789	-4150.574597576396	-54789.6065528415	238.28549414306636	143.05828847312375	1.0	-54789.6065528415	-4145.6113454174865
134000	-58900.367329824716	-4152.648185236194	-54747.719144588526	413.5340689091598	139.8886987784351	1.0	-54747.719144588526	-4147.707338138497
135000	-58835.14389323534	-4144.736086618593	-54690.40780661675	203.04755495993638	136.77253319024356	1.0	-54690.40780661675	-4139.817767414336
136000	-58696.40592816475	-4150.367935341245	-54546.037992823505	407.9593114869451	141.66724801154785	1.0	-54546.037992823505	-4145.414454357387
137000	-58605.97089242903	-4131.205893841593	-54474.76499858744	132.2975087287536	141.61697466606736	1.0	-54474.76499858744	-4126.2527677899325
138000	-58539.02730267372	-4146.329283440145	-54392.698019233576	192.44098598670882	134.4923839484255	1.0	-54392.698019233576	-4141.427775867625
139000	-58474.229430551226	-4143.25644984508	-54330.972980706145	149.83763001940918	141.7263574626969	1.0	-54330.972980706145	-4138.30255170677
140000	-58404.83832750862	-4143.0658283668345	-54261.77249914179	113.42351154076972	141.27235089777483	1.0	-54261.77249914179	-4138.115138772881
141000	-58328.33771236123	-4145.853582492926	-54182.4841298683	64.14791931185347	144.9028487120598	1.0	-54182.4841298683	-4140.877518983943
142000	-58279.35422667747	-4141.57237460084	-54137.78185207663	310.3883222079237	137.62703444643944	1.0	-54137.78185207663	-4136.647827223371
143000	-58173.65973606195	-4138.917423856651	-54034.7423122053	231.47148930847538	134.32796848408617	1.0	-54034.7423122053	-4134.017139521013
144000	-58159.43423187245	-4143.834781417394	-54015.59945045506	80.3529417417454	148.00625895222376	1.0	-54015.59945045506	-4138.837526854306
145000	-58079.46707264929	-4129.619919079039	-53949.847153570256	87.04312746907748	131.0930619458157	1.0	-53949.847153570256	-4124.744011611518
146000	-57982.37291635609	-4121.478073163836	-53860.894843192254	205.35587702141854	134.7293242716386	1.0	-53860.894843192254	-4116.574805403507
147000	-57937.97366465174	-4118.769546330327	-53819.20411832142	75.61704182442374	141.05833069011294	1.0	-53819.20411832142	-4113.820372832659
148000	-57875.617810386764	-4116.932121464457	-53758.685688922305	239.1804275675424	144.4777075556993	1.0	-53758.685688922305	-4111.958996241777
149000	-57794.870645431845	-4114.286358088557	-53680.584287343285	29.00691081740854	139.59477536717807	1.0	-53680.584287343285	-4109.347614324665
150000	-57757.47373434078	-4116.698873336848	-53640.774861003934	58.32332862088012	138.54857281870798	1.0	-53640.774861003934	-4111.767652366431
151000	-57665.449940310245	-4113.529290208107	-53551.92065010214	41.08450659977879	138.97672654130912	1.0	-53551.92065010214	-4108.5949837239505
152000	-57655.078410917675	-4122.824017264376	-53532.2543936533	321.37283577026056	139.02076535394252	1.0	-53532.2543936533	-4117.889393951368
153000	-57570.26097252053	-4105.7907558794905	-53464.47021664104	177.3957083217798	142.3461929304973	1.0	-53464.47021664104	-4100.832493810553
154000	-57527.29049263125	-4106.780511602261	-53420.50998102899	73.97931527106786	140.04221725055254	1.0	-53420.50998102899	-4101.83856767332
155000	-57466.5941793476	-4124.071543992373	-53342.52263535523	224.3731555533253	139.23023844375766	1.0	-53342.52263535523	-4119.135415037865
156000	-57350.46843907331	-4120.324758437878	-53230.14368063543	58.23397771253085	136.26206064124938	1.0	-53230.14368063543	-4115.410178489784
157000	-57266.95241149717	-4112.94346015831	-53154.00895133886	86.88499886709131	133.6467568736887	1.0	-53154.00895133886	-4108.048259981835
158000	-57111.604489573285	-4114.794992237726	-52996.80949733556	86.77855368547239	141.4596019834833	1.0	-52996.80949733556	-4109.842978059754
159000	-57044.604407798884	-4089.885716565854	-52954.71869123303	292.2747132131668	129.43526224386193	1.0	-52954.71869123303	-4085.0225357151617
160000	-56960.064067739804	-4104.668804953198	-52855.39526278661	348.39525173366985	136.74541508391917	1.0	-52855.39526278661	-4099.75068404018
161000	-56858.6166937054	-4093.6919459704495	-52764.92474773495	352.7731225467788	136.80205654776492	1.0	-52764.92474773495	-4088.77341093213
162000	-56789.32257400813	-4106.265975502722	-52683.05659850541	7.136442364965599	125.75009393145082	1.0	-52683.05659850541	-4101.431678946772
163000	-56707.54503010929	-4095.5295805629803	-52612.015449546314	4.2370052126884135	131.5734820115181	1.0	-52612.015449546314	-4090.6500150688657
164000	-56597.87413214548	-4097.852717669081	-52500.021414476396	3.3206292142482146	126.87357250878296	1.0	-52500.021414476396	-4093.009526570511
165000	-56531.89191882362	-4078.454482328452	-52453.437436495165	3.238323765498145	125.71798835726912	1.0	-52453.437436495165	-4073.620441117627
166000	-56490.30914269462	-4085.0017939925974	-52405.30734870202	3.304678569350621	126.16788967811804	1.0	-52405.30734870202	-4080.164180514817
167000	-56428.750379055375	-4077.875674297201	-52350.87470475817	3.276122953524558	123.7369294377845	1.0	-52350.87470475817	-4073.0575165220353
168000	-56393.77114844929	-4082.142555905665	-52311.628592543624	3.0678698228728116	122.24545454137386	1.0	-52311.628592543624	-4077.3365249596673
169000	-56356.58231910653	-4072.237813907598	-52284.34450519893	3.017299821345716	129.43893194126298	1.0	-52284.34450519893	-4067.374604705703
170000	-56304.9443977244	-4078.244850395236	-52226.69954732917	1.9052186360728864	128.05572395447194	1.0	-52226.69954732917	-4073.3923848826566
171000	-56269.543456245374	-4079.841705799148	-52189.70175044623	1.902420738587732	124.53843239317891	1.0	-52189.70175044623	-4075.0170914369583
172000	-56208.14734834426	-4079.655791943172	-52128.49155640109	1.8738999543110912	135.8428704572601	1.0	-52128.49155640109	-4074.7442930896686
173000	-56153.01746655273	-4083.3422645581486	-52069.675201994585	1.8924332822945449	129.53451589285402	1.0	-52069.675201994585	-4078.478317180531
174000	-56111.93403348084	-4079.015051811345	-52032.91898166949	1.8693320308059733	134.86580598995317	1.0	-52032.91898166949	-4074.110771556986
175000	-56065.5881961164	-4065.294575547507	-52000.29362056889	1.7456894195960477	121.65392452613408	1.0	-52000.29362056889	-4060.4933952179995
176000	-55993.945681187	-4067.735529231774	-51926.21015195522	1.7392213354144848	130.33277166076974	1.0	-51926.21015195522	-4062.865438269974
177000	-55922.73740577638	-4070.219629293468	-51852.51777648291	1.6446991910688211	125.24011665867506	1.0	-51852.51777648291	-4065.3893964655294
