# BEAST v1.7.1, r4860
# Generated Wed Apr 25 17:37:51 BST 2012 [seed=1335371865762]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
141000	-58123.437855158794	-4142.641661310941	-53980.796193847855	1.655804103497769	140.356861971567	1.0	-53980.796193847855	-4137.697473117476
142000	-58036.200925018304	-4125.839642805188	-53910.36128221312	1.740997994659428	139.47111651676977	1.0	-53910.36128221312	-4120.901785275424
143000	-57984.12830675025	-4132.53463314581	-53851.59367360444	1.7583541448066877	131.5269585740773	1.0	-53851.59367360444	-4127.655421307036
144000	-57882.40502020933	-4128.951124399587	-53753.45389580974	1.7599602375900063	133.43518605560294	1.0	-53753.45389580974	-4124.057508537349
145000	-57791.235414308765	-4110.239495098448	-53680.99591921032	1.6709059294074686	133.45236090210625	1.0	-53680.99591921032	-4105.345750531468
146000	-57737.377148929816	-4120.879222009672	-53616.49792692014	1.8822350275652795	131.04338840474696	1.0	-53616.49792692014	-4116.003693532112
147000	-57662.37510985179	-4119.030052691952	-53543.34505715984	1.7845274865564715	137.19182603315073	1.0	-53543.34505715984	-4114.108672555452
148000	-57598.125860648535	-4112.633720580438	-53485.4921400681	1.6726913179915763	133.02418096132882	1.0	-53485.4921400681	-4107.743189657003
149000	-57512.158749619935	-4116.236595353979	-53395.92215426596	1.6820670944451965	134.1793369155919	1.0	-53395.92215426596	-4111.33741811361
150000	-57426.30479754048	-4099.77981586653	-53326.524981673945	1.6652206485514054	131.30705986124116	1.0	-53326.524981673945	-4094.9022773177317
151000	-57304.44132956974	-4103.081029274835	-53201.3603002949	1.7088897159650132	134.44440211998	1.0	-53201.3603002949	-4098.17987852839
152000	-57260.303209832055	-4114.692325912596	-53145.61088391946	1.6945769834393007	132.39921180350177	1.0	-53145.61088391946	-4109.806504222257
153000	-57209.3156809984	-4101.448305032837	-53107.867375965565	1.7277128241635704	132.83413971519292	1.0	-53107.867375965565	-4096.559203752665
154000	-57149.608220795744	-4091.1967550917375	-53058.411465704005	1.6516332224566943	134.4581471427244	1.0	-53058.411465704005	-4086.29550211478
155000	-57100.0297180424	-4099.724521647388	-53000.30519639501	1.8515254717537184	132.24600398435808	1.0	-53000.30519639501	-4094.8398577927255
156000	-57077.21169556075	-4099.769317176058	-52977.442378384694	1.4967323847757759	132.5798641291578	1.0	-52977.442378384694	-4094.8821319640674
157000	-56963.06890082182	-4096.1111938810855	-52866.95770694073	1.6246371481758275	127.32671411079275	1.0	-52866.95770694073	-4091.2644375459213
158000	-56903.34547940294	-4091.2494032251893	-52812.096076177746	1.6073670868776133	130.97587017930263	1.0	-52812.096076177746	-4086.374390116059
159000	-56875.23952224939	-4092.629385100351	-52782.61013714904	1.7328092551575318	135.262803354241	1.0	-52782.61013714904	-4087.722165522748
160000	-56814.90009820144	-4099.764457561712	-52715.13564063973	1.6620976464679749	139.25550710767877	1.0	-52715.13564063973	-4094.8281471353375
161000	-56732.595831299855	-4090.1406241956474	-52642.455207104205	1.5966090894461886	131.32618385133844	1.0	-52642.455207104205	-4085.2629400141795
162000	-56698.82408848031	-4099.496363489248	-52599.32772499106	1.6728101060917382	124.47855402236887	1.0	-52599.32772499106	-4094.67223004503
163000	-56623.83655560337	-4102.771054266665	-52521.0655013367	1.6068254163090498	140.95362683890556	1.0	-52521.0655013367	-4097.822623318049
164000	-56532.42331431026	-4095.044600689303	-52437.37871362096	1.5849333857621002	139.32890561547006	1.0	-52437.37871362096	-4090.1077633238306
165000	-56467.94762346954	-4104.503627926019	-52363.44399554352	1.6173027495375432	129.60182039498736	1.0	-52363.44399554352	-4099.639161095943
166000	-56380.92850648728	-4079.2644593218006	-52301.66404716548	1.5676684325651316	141.3479599052494	1.0	-52301.66404716548	-4074.3132346706957
